id,desc,createTime,video.duration,author.verified,music.title,stats.playCount,stats.diggCount,stats.commentCount,stats.shareCount,hashtagFreqFeature,desc_len,num_hashtags,verified,hour,weekday,is_original_sound,engagement_score
6721780298067004677,#foryoupage #jdm #euro #stance,2019-08-05 20:20:37,9,False,Floor Seats,2325,121,3,3,0,30,4,0,20,0,0,0.0006520239734511268
6714017451517938950,#skate #foryou,2019-07-15 22:16:45,12,False,PLANET VALENTINE,2163,45,4,0,0,14,2,0,22,0,0,0.0006975758724755623
6713670063552990469,#lambo #cars #exotic #audi #bmw #r8 #m3 #ctsv #speed,2019-07-14 23:48:42,10,False,Shopping Spree (feat. Sheck Wes & Lil Pump),3097,405,2,8,0,52,9,0,23,6,0,0.0008294477456514873
6713668902078909701,#foryou #jdm #euro #bagged #static #stance,2019-07-14 23:44:12,11,False,Sunshine,3513,384,4,3,0,42,6,0,23,6,0,0.0010766761365582312
6713668149402668294,,2019-07-14 23:41:17,9,False,Spaceship,1540,69,2,2,101,3,0,0,23,6,0,0.00042362102494875997
6713665783701966086,#corvette #chevy #z06 #speed #cars,2019-07-14 23:32:06,7,False,original sound,14200,579,5,33,0,34,5,0,23,6,1,0.0020980268450344263
6711786820935355654,#stance #lowered #foryou #foryoupage #jdm #cars #honda #slammed,2019-07-09 22:00:46,14,False,Never Needed No Help,2795,294,6,9,0,63,8,0,22,1,0,0.001279256200402807
6710283391238933765,#stance #350z #lowered #foryou #foryoupage #jdm,2019-07-05 20:46:41,6,False,Request Refused,1903,92,0,1,0,47,6,0,20,4,0,0.00017766583071429474
6709929539071380742,#foryoupage #cars #racecar #supercar #lambo #exotic,2019-07-04 21:53:34,10,False,Break Your Heart,2268,382,2,5,0,51,6,0,21,3,0,0.0007498298521068474
6709900519466339590,The Unicorn c5 #foryoupage #cars #racecar #corvette #dragracing,2019-07-04 20:00:57,10,False,Crushed Up,1620,75,0,1,0,63,5,0,20,3,0,0.0001491167598198936
6709867012455140613,#low #foryoupage #acura #jdm #static,2019-07-04 17:50:55,9,False,Shopping Spree (feat. Sheck Wes & Lil Pump),9632,478,19,8,0,36,5,0,17,3,0,0.003567744774451776
6709865910133329158,Jeep Checkkk #jeep #foryoupage #foryou #cars #visionary,2019-07-04 17:46:39,10,False,Daddy (feat. Rich The Kid),63900,6672,37,280,0,55,5,0,17,3,0,0.015825438417781983
6709863257332518149,#supercar #lambo #exotic #cars,2019-07-04 17:36:21,9,False,Lalala,3223,531,1,8,0,30,4,0,17,3,0,0.0008062741082707725
6709127179365518598,#foryou #foryoupage #jdm #cars #stance #visionary #houston #infiniti #bagged,2019-07-02 18:00:00,14,False,SPIKE WULF,1542,87,1,12,0,76,9,0,18,1,0,0.0003648324601554214
6707681191174081797,#foryou #summerlook #foryoupage #cars #supercar #visionary #lambo #exotic,2019-06-28 20:28:49,5,False,Polar Bear,1185,64,0,1,0,73,8,0,20,4,0,0.00011835684559263169
6707030488382459142,#foryou #fakeclout #foryoupage #bugatti #cars #supercar #chiron #visionary #fyp,2019-06-27 02:23:46,13,False,Big Weenie,2677,300,5,5,0,79,9,0,2,3,0,0.0011144627350774627
6706708973833161989,#foryou #foryoupage #cars #jdm #stance #visionary #static #slammed #350z,2019-06-26 05:36:07,10,False,Check It Out,1792,181,4,7,0,72,9,0,5,2,0,0.0008423032102298002
6706512667684637958,#rankit #workfam #foryou #foryoupage #stance #cars #static #slammed #visionary #frs #jdm #houston,2019-06-25 16:54:21,10,False,SPACE PUNKS,1200,63,2,7,0,97,12,0,16,1,0,0.00043388306838140355
6706307616458411269,#foryoupage #foryou #workfam #frs #brz #stance #slammed #jdm #cars #houston,2019-06-25 03:38:39,11,False,Life is Beautiful,6277,764,11,35,0,75,10,0,3,1,0,0.0027164100622568523
6706294826758835461,#foryou #foryoupage #fyp #cars #houston #visionary #stance #slammed #bagged #euro #honda #jdm,2019-06-25 02:49:01,10,False,Demons and Angels (feat. Juice WRLD),1061,35,2,1,0,93,12,0,2,1,0,0.0003643565436801494
6706290696082443525,#foryou #foryoupage #fyp #cars #rx7 #turbo #houston #speed,2019-06-25 02:32:59,6,False,Stop Snitchin,31100,4033,18,150,0,58,8,0,2,1,0,0.008469885192296165
6706281538545257734,#foryou #foryoupage #fyp #visionary #stance #slammed #bagged #vw #euro,2019-06-25 01:57:27,14,False,Fishscale,1081,40,1,0,0,70,9,0,1,1,0,0.00022465827520040535
6706277843820612870,#foryou #foryoupage #fyp #visionary #stance #frs #brz #slammed,2019-06-25 01:43:07,15,False,Money In The Grave,1087,55,1,3,0,62,8,0,1,1,0,0.0002571912686869874
6706275358380936453,#foryou #foryoupage #fyp #truck #trucks #lifted #texas #visionary #stance #chevy,2019-06-25 01:33:28,10,False,Stunting Ain't Nuthin' (feat. Slim Jxmmi & Young Dolph),1049,61,0,3,0,80,10,0,1,1,0,0.00012194128135250609
6706266869453556998,#foryou #foryoupage #stance #cars #g35 #infiniti,2019-06-25 01:00:32,14,False,Floating (feat. 21 Savage),915,36,2,1,0,48,6,0,1,1,0,0.0003581018708303347
6706105110226799877,#foryou #foryoupage #frs #brz #cars #stance #slammed,2019-06-24 14:32:49,16,False,Original Sound,1396,124,5,6,0,52,7,0,14,0,1,0.0009057397000356026
6696896118355152133,#foryou #foryoupage #cars #luxury,2019-05-30 18:57:14,13,False,Pop Out,1020,59,2,3,0,33,4,0,18,3,0,0.0003959923141986906
6696893928978779397,#foryou #foryoupage #cars,2019-05-30 18:48:44,9,False,Barking,925,38,2,2,0,25,3,0,18,3,0,0.0003667345391615974
6696876364940725510,#foryou #foryoupage #astonmartin #foreign,2019-05-30 17:40:35,15,False,Reverse (feat. G-Eazy) [Prod. by Marshmello],886,34,1,2,0,41,4,0,17,3,0,0.00022276274428635978
6856902611472469254,American Idol Vet @rodolfogutierre89 😂#GotMilkChallenge #StreetFashion #Entrepreneur #foryoupage #fyp #tesla #autopilot #funny #singing #viral #lol,2020-08-03 23:24:16,41,False,original sound,736,20,0,5,0,147,11,0,23,0,1,8.393403912010879e-05
6855456064343706885,Rollin with the boys! @r8oscar  #MyBFF #crew #lamborghini #audi #ggv #youtube #foryoupage #fyp #twinturbo #thiccc #beautytips #supercar #nobumpergang,2020-07-31 01:50:51,9,False,POPSTAR (Feat. Drake),1064,132,0,2,0,149,13,0,1,4,0,0.00017784122565116592
6855442256887893254,💦💦 #foryoupage #MyBFF #lamborghini #goodvibes #beautifull #supercars #dde #motivation #lifted #thiccc #youtube #viral  #taste #rap #hiphop #ggv,2020-07-31 00:57:16,13,False,Taste,2568,269,1,11,0,143,16,0,0,4,0,0.0005663202444640053
6854772203985095941,Rally to Vegas more to come!! #SummerWorkout #lamborghini #fyp #foryoupage #burnout #goodvibes #NatureVibes #dde #lasvegas #donuts #youtube #viral,2020-07-29 05:37:10,30,False,original sound,118,12,0,0,0,146,12,0,5,2,1,1.4797891157226972e-05
6851391911366855942,Strollin! #lamborghini #supercar #youtube #summer2020 #rally #fullsend #lasvegas #LetsFaceIt #IceCreamDay #LaceEmUp #TodayYearsOld #lifestyle #viral,2020-07-20 02:59:53,13,False,I Can't Stop,1039,114,1,3,0,148,13,0,2,0,0,0.00030602065590674683
6847318717341142277,Stay tuned for the build! 🙌🏼 #lamborghini #supercar #youtube #summer2020 #fyp #foryoupage #LegendaryChallenge #nobumpergang #tokiodrift #HomeGym,2020-07-09 03:33:47,16,False,Tokyo Drift,1807,372,3,7,0,144,10,0,3,3,0,0.000870089594975178
6845657594778897670,First mod 🙊 #4thOfJuly #SUBstepchallenge #lamborghini #beautiful #supercar #youtube #summer2020 #nobumpergang #fyp #foryoupage #rockstar #lifestyle,2020-07-04 16:07:47,20,False,ROCKSTAR,1558,165,4,0,0,147,12,0,16,5,0,0.0007721398992165179
6840633105104047366,New whip 🤤 #Summer2020 #foryoupage #fyp #lamborghini #huracan #youtube #supercar #beautiful #viral #subscribe #pretty #racecar #lifestyle #goodvibes,2020-06-21 03:10:12,12,False,original sound,29400,1883,24,46,0,148,14,0,3,6,1,0.006687191464223867
6829068691955617030,Tis the season! 🙌🏼 #tiktokwellness #JustDanceMoves #fyp #foryoupage #littlethings #boatsnhoes #boatlife #tiffany #beautiful #duramax #wakesurfing,2020-05-20 23:14:20,31,False,original sound,2151,149,1,5,0,145,11,0,23,2,1,0.00040344085049233967
6827901815799958789,Quarantine mornings! 😂😂 #got2bhome #littlethings #foryoupage #fyp #cuteness #funny #youtube #omg #eggplant #viral #follow #EatEmUp #neverfitin,2020-05-17 19:46:15,3,False,Omg,1733,93,0,7,0,142,13,0,19,6,0,0.00020870196062106733
6822760381396651270,Join the fam!! Link in my bio! #foryoupage #fyp #mycrib #retailtherapy #keepingactive #youtube #neverfitin #viral #dde #supercar #mclaren #beautiful,2020-05-03 23:14:52,13,False,Don't be suspicious,1592,25,1,0,0,148,12,0,23,6,0,0.00023657564925541605
6820481634782022918,Make Boss famous! 🤙🏼 #fyp #foryoupage #neverfitin #beautyhaul #natureathome #frenchie #cute #puppy #dance #viral  #youtube #beautiful #bff #tattoo,2020-04-27 19:52:10,15,False,Laxed (Siren Beat),2100,85,0,1,0,146,14,0,19,0,0,0.00018120450080530073
6817938809574018310,🤙🏼🤙🏼 #fyp #everydayscience #viral #foryoupage #mclaren #supercar #dde #dailydrivenexotics #race #racecar #beautiful #thisisme #thiccc #cute #yt,2020-04-20 23:24:43,12,False,original sound,16300,1149,16,18,0,143,15,0,23,0,1,0.004123276430189185
6814298906688605446,Can she get a like!? :) #fyp #foryoupage #cute #daughter #renegade #liftedtrucks #viralvideo #workdistractions #beautiful #dancchallenge #pink #girl,2020-04-11 04:00:02,5,False,Lottery,6322,345,3,3,0,148,12,0,4,5,0,0.0010412760512348595
6813084920492150022,Meet Boss :) #frenchie #puppy #tiktok #famous #mclaren #cuteness #supercar #dog #boss #frenchiepuppy #healthheroes #levelup #freezeframe #viral,2020-04-07 21:29:08,9,False,Cute Doggies Only,5814,215,1,3,0,143,14,0,21,1,0,0.0006265458520901319
6812608780782636293,Donuts in the mclaren :) #mclaren #dailydrivenexotics #supercar #youtube #levelup #fyp #bookclub #CookieWithACause #viral #thickgirl #beautiful,2020-04-06 14:41:29,26,False,original sound,4112,88,1,0,0,143,11,0,14,0,1,0.00041414296765950585
6809327228325842181,#fyp #ThisIsQuitting #distancedance #mclaren #viral #youtube #supercar #ferrari #viper #thickgirl #beautiful #duramax #liftedtrucks #fastandfurious,2020-03-28 18:27:22,10,False,original sound,5219,174,4,3,0,147,14,0,18,5,1,0.0009777623683044612
6809096561071541510,🤷🏻‍♂️🤷🏻‍♂️ #ThisIsQuitting #distancedance #moreyouknow #fyp #mclaren #viralvideo #viral #supercar #thickgirl #youtube #neighbors #love,2020-03-28 03:32:17,12,False,original sound,4902,134,0,2,0,134,12,0,3,5,1,0.0003667959825118867
6806816020607536389,Missed driving this thing #fyp #boredathome #youtube #liftedtrucks #worktruck #farmlife #vlog #chevy #silverado #duramax #black #viralvideo #like,2020-03-22 00:02:36,15,False,Hustle Hard,6229,221,2,6,0,145,13,0,0,6,0,0.0008098245476176509
6805682364870642949,Did a lil something today 🙈 #youtube #fliptheswitch #mclaren #supercar #liftedtrucks #widebody #thickgirl #oops #dually #dailydrivenexotics #ford,2020-03-18 22:43:27,7,False,original sound,16000,834,11,9,0,145,11,0,22,2,1,0.0030847488862632186
6804897546989866246,🍑🤷🏻‍♂️ #youtube #widebody #thiccc #thickgirl #dually #ButterGlossPop #ford #liftedtrucks #oops #f350 #bigboss #farmlife #farmtruck #vlog #viral,2020-03-16 19:57:57,12,False,original sound,9355,493,3,32,0,143,15,0,19,0,1,0.0015034860097639755
6803745031418154245,Summer where you at?! 💁🏼‍♀️ #lifeathome #imaboss #bigbootty #widebody  #youtube #boat #wakesurf #wakeboard #supercar #liftedtrucks #fridaythe13th,2020-03-13 17:25:36,12,False,Purple Lamborghini,7580,275,3,6,0,145,11,0,17,4,0,0.0010611616954621368
6803512014720257286,views on views 😍🌅 #lifeathome #bigbootty #widebody #dually #bigtrucks #youtube #thickgirl #thiccc #sunset #farmlife #ford #diesel #straightpipe,2020-03-13 02:21:23,8,False,The Git Up,10300,836,2,6,0,143,13,0,2,4,0,0.001541801745082572
6803485384014613766,Loaded and bloated! 💁🏼‍♀️ #lifeathome #bigbootty #widebody #dually #bigtrucks #youtube #thickgirl #thiccc #diesel #straightpipe #liftedtrucks #f350,2020-03-13 00:38:02,15,False,original sound,11500,756,10,64,0,147,12,0,0,4,1,0.0030115502958350453
6802997516481694982,She actually fits here! 🤪 #bigbootty #widebody #bigtrucks #problem #ford #dually #youtube #thickgirl #thiccc #yay #tight #diesel #straightpipe #oops,2020-03-11 17:04:52,9,False,original sound,461400,40300,182,1033,0,148,14,0,17,2,1,0.08930534651850913
6802977289333165318,Dope or Nope? 🤔 #liftedtrucks #ford #dually #youtube #diesel #relationshiptips #myaesthetic #f350 #rivalvideo #aftermycoffee #dope #onfire #fire,2020-03-11 15:46:22,14,False,Trap - Instrumental,9732,449,9,16,0,144,13,0,15,2,0,0.002212751727199226
6802265385719663878,🔥🔥🤷🏻‍♂️ #PlayWithLife #liftedtrucks #ford #dually #onfire #fire #youtube #diesel #straightpipe #follow #oops #dope #rivalvideo #burnout #f350 #911,2020-03-09 17:43:51,12,False,Fire Burning,11200,810,5,55,0,146,16,0,17,0,0,0.0022930574440166245
6801898049573588230,Happy Sunday! #AfterMyCoffee #normalpeople #liftedtrucks #dually #sundayfunday #ford #rollingcoal #dope #youtube #f350 #diesel #follow #oops,2020-03-08 17:58:23,8,False,original sound,30800,2915,9,103,0,140,13,0,17,6,1,0.005936923291403318
6801232999565298950,😜👌🏼💁🏼‍♀️ #AfterMyCoffee #fashionasmr #liftedtrucks #bigtrucks #dually #ford #f350challenge #rbp #straightpipe #diesel #truckgang #farmlife #oops,2020-03-06 22:57:39,29,False,original sound,7201,163,1,23,0,144,13,0,22,4,1,0.0007773100081013708
6800997364057312517,🤷🏻‍♂️🤷🏻‍♂️ #laautoshow #liftedtrucks #americanforce #rbp #AfterMyCoffee #ford #chevy #challege #youtube #bigtrucks #diesel #follow #subscribe,2020-03-06 07:43:21,4,False,Money In The Grave,6806,198,0,6,0,141,13,0,7,4,0,0.0005408227461518932
6800884125520792838,🤤🚀👌🏼 #UltraSmoothMoves #AfterMyCoffee #jets #diesel #liftedtrucks #dually #ford #chevy #duramax #powerstroke #youtube #follow #oops #whatthissays,2020-03-06 00:23:55,13,False,original sound,82600,8428,28,257,0,145,14,0,0,4,1,0.016865783030968223
6800879529998044421,Spa day 💁🏼‍♀️ #UltraSmoothMoves #AfterMyCoffee #liftedtrucks #dually #bigtrucks #spaday #bath #sexy #ford #americanforce #rbp #youtube,2020-03-06 00:06:06,7,False,My Truck,27200,2114,14,54,0,134,12,0,0,4,0,0.005445501610959463
6800789165987384581,🚀🚀 #UltraSmoothMoves #AfterMyCoffee #whatthissays #liftedtrucks #bigtrucks #ford #straightpipe #jet #exhaust #diesel #coldstart #youtube #follow,2020-03-05 18:15:24,15,False,original sound,7555,290,1,14,0,144,13,0,18,3,1,0.0008470334935141617
6800566584671816966,Rollin :) #UltraSmoothMoves #checkthisout #MakeTheLeap #liftedtrucks #bigtrucks #ford #dually #americanforce #trucklife #cali #papertowelchallenge,2020-03-05 03:51:42,40,False,original sound,6290,217,0,26,0,146,11,0,3,3,1,0.0006603358077846993
6800544516710567173,😍👌🏼 #UltraSmoothMoves #checkthisout #beautiful #views #liftedtrucks #bigtrucks #americanforcewheels #dually #ford #f350 #papertowelchallenge,2020-03-05 02:26:02,16,False,Been On,5117,100,0,5,0,140,11,0,2,3,0,0.0003670263010191403
6800539216817261830,🤤🤤 #UltraSmoothMoves #checkthisout #liftedtrucks #ford #rbp #dually #bigtrucks #cencaltrucks #youtube #lifted #diesel #lifteddiesel #americanforce,2020-03-05 02:05:39,5,False,God's Country,1700000,47900,79,1365,0,146,13,0,2,3,0,0.14416895631090723
6800534431212915974,Dmax giveaway 🙊 #UltraSmoothMoves #checkthisout #liftedtrucks #cencaltrucks #ford #chevy #dodge #viper #supercars #youtube #diesel #bigtrucks,2020-03-05 01:46:54,15,False,Tank,6740,486,2,17,0,141,12,0,1,3,0,0.0011350994950042157
6800529015502327046,Lil dually action :) #UltraSmoothMoves #checkthisout #trucks #liftedtrucks #dually #americanforce #cencaltrucks #ford #f350 #boat #dirtbike,2020-03-05 01:25:52,15,False,Bad Bad Bad,17800,2031,16,112,0,139,11,0,1,3,0,0.0055639724856917485
6859908321806175493,Which set of nittos are you picking? 😎 -@perfectionwheels #southerntruckz #custom #dieseltrucks #diesel #cummins #dodge #racetruck #tires #wheels,2020-08-12 01:47:57,16,False,The Buzz (feat. Mataya & Young Tapz),935,86,1,0,0,145,9,0,1,2,0,0.0002574322233393157
6859803755114745094,24x14 @calioffroad wheels 8x6.533x14.50x24 @furytires 🔥-@perfectionwheels #southerntruckz #custom #ford #racetruck #truck #chevy #wheels #truckporn,2020-08-11 19:02:08,10,False,original sound,1767,316,1,3,0,147,8,0,19,1,1,0.0005167281153952097
6859545579584818438,12 valve Cummins powered mustang 😳Thoughts? @westengw  #southerntruckz #custom #dieseltrucks #diesel #cummins #ford #dodge #racetruck,2020-08-11 02:20:20,19,False,original sound,826,108,0,2,0,133,8,0,2,1,1,0.00014541616538307994
6859506676773539078,Shiny like a diamond! 💎💎 @dmaxx6.6_gene #southerntruckz #custom #dieseltrucks #truck #diesel #chevy #wheels #truckcheck #liftedtruckcheck #dodge,2020-08-10 23:49:20,23,False,original sound,10700,1066,8,70,0,144,10,0,23,0,1,0.0030026508670758173
6859433812523240710,Which one you taking??🤔Credit to  @wever_justin @jc.live2019 #southerntruckz #trucks #south #dieseltrucks #custom #diesel #wheels #chevy,2020-08-10 19:06:40,5,False,original sound,2339,361,4,1,0,136,8,0,19,0,1,0.0009866391736651746
6859170433334480133,Thoughts on this? 🔥 @purple_elaphant6ho #southerntruckz #truck #south #dieseltrucks #custom #diesel #chevy #wheels #racetruck #tires,2020-08-10 02:04:36,12,False,original sound,1495,250,2,5,0,132,10,0,2,0,1,0.0005976384513762843
6859016981966769413,Wait for it! 😂 #southerntruckz #truck #dieseltrucks #custom #chevy #diesel #wheels #liftedtruckcheck #truckporn #chevy #dodge #tires #ford,2020-08-09 16:09:04,7,False,original sound,2946,460,2,27,0,138,13,0,16,6,1,0.0009915783865111496
6858812955878804741,❗️ Quick recap of last weekend! 🔖 Tag owners! ⌨️ Comment other events we should attend! 🔥 #Nashville #southerntruckz #trucks #south #dieseltrucks,2020-08-09 02:57:23,20,False,original sound,2119,316,1,2,0,145,5,0,2,6,1,0.0005274886493242374
6858743069668347142,24x14 American Force Nemesis Brushed 305/35/24 Nitto Terra Grappler 💥-@perfectionwheels #custom #truck #rims #americanforcewheels #diesel,2020-08-08 22:26:09,10,False,24,2661,400,1,4,0,137,5,0,22,5,0,0.000639601702660518
6858400161752714501,5th gen Cummins rolling in! 🔥 #trucks #southerntruckz #nashville #south #dieseltrucks #chevy #wheels #truckcheck #truckporn #liftedtruckcheck #dodge,2020-08-08 00:15:31,8,False,24,219800,33600,100,452,0,148,11,0,0,5,0,0.05661944206855333
6857951131444825350,Lifted Ford rollin! 🥶 #trucks #southerntruckz #forces #dieseltrucks #south #nashville #chevy #truckcheck #truckporn #wheels #diesel #racetruck,2020-08-06 19:13:01,8,False,original sound,2778,356,6,1,0,142,12,0,19,3,1,0.0012809176446919922
6857689842969578757,Who’s taking this thing for a spin? 🙋‍♂️ #southerntruckz #trucks #nashville #chevy #truckcheck #truckporn #titans #liftedtruckcheck #ford #diesel,2020-08-06 02:19:10,5,False,Crisis,3966,610,4,0,0,145,10,0,2,3,0,0.0012755534113906794
6857651009037159685,Chevrolet rolling in! 😈 #trucks #dieseltrucks #southerntruckz #forces #south #nashville #chevy #truckporn #truckcheck #ford #wheels #diesel,2020-08-05 23:48:25,5,False,THE SCOTTS,4094,497,3,3,0,139,12,0,23,2,0,0.0010644227619649178
6857580576958893317,24in Snowflakes soon to get mounted! 🔥 #trucks #liftedtruckcheck #southerntruckz #dieseltrucks #truckvideos #south #dodge #wheels #truckporn,2020-08-05 19:15:04,10,False,original sound,2559,224,0,5,0,140,9,0,19,2,1,0.00034979092052424634
6857298964799098118,Who’s taking this for a spin? 🙋‍♂️ @music_city_diesels #trucks #forces #liftedtruckcheck #southerntruckz #nashville #chevy #ford #racetruck,2020-08-05 01:02:18,16,False,Obnimi - Callmearco Remix,4116,574,5,10,0,139,8,0,1,2,0,0.0014543503154583468
